_id,series_id,team,player_id,name,slug,role_type,roles,is_captain,is_keeper,is_batter,is_bowler,is_all_rounder,is_withdrawn,batting_score,bowling_score,allrounder_score,fielding_score,batting_rank,bowling_rank,allrounder_rank,wicket_keeper_rank
657899d282cc511fab86a01d,65778f98db0246a039ea628a,India,657899cd82cc511fab86a01b,RG Sharma,rohit-sharma,Captain,"[""top-order batter""]",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,918,0,0.00,64,3,102,96,
65789bb5a717e04d0f5275fa,65778f98db0246a039ea628a,India,65789bb2a717e04d0f5275f8,R Ashwin,ravichandran-ashwin,Player,"[""bowling allrounder""]",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,100,0.00,8,150,81,92,
65789bb8a717e04d0f5275fe,65778f98db0246a039ea628a,India,65789bb6a717e04d0f5275fc,JJ Bumrah,jasprit-bumrah,Player,"[""bowler""]",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,30,220,26.40,0,117,58,59,
65789bbfa717e04d0f527602,65778f98db0246a039ea628a,India,65789bbba717e04d0f527600,Ishan Kishan,ishan-kishan,Wicketkeeper,"[""wicketkeeper batter""]",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,900,0,0.00,92,4,103,97,11
65789bc5a717e04d0f527606,65778f98db0246a039ea628a,India,65789bc1a717e04d0f527604,SS Iyer,shreyas-iyer,Player,"[""top-order batter""]",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,823,0,0.00,48,9,108,102,
65789bcba717e04d0f52760a,65778f98db0246a039ea628a,India,65789bc8a717e04d0f527608,RA Jadeja,ravindra-jadeja,Player,"[""allrounder""]",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,204,383,133.10,32,71,25,13,
65789bd0a717e04d0f52760e,65778f98db0246a039ea628a,India,65789bcda717e04d0f52760c,V Kohli,virat-kohli,Player,"[""top-order batter""]",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,880,0,0.00,56,5,104,98,
65789bd5a717e04d0f527612,65778f98db0246a039ea628a,India,65789bd3a717e04d0f527610,Kuldeep Yadav,kuldeep-yadav,Player,"[""bowler""]",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,28,1080,27.29,32,120,2,58,
65789bdca717e04d0f527616,65778f98db0246a039ea628a,India,65789bd8a717e04d0f527614,Mohammed Shami,mohammed-shami,Player,"[""bowler""]",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,20,511,19.25,8,126,12,71,
65789be2a717e04d0f52761a,65778f98db0246a039ea628a,India,65789bdfa717e04d0f527618,Mohammed Siraj,mohammed-siraj,Player,"[""bowler""]",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,19,1097,18.68,48,128,1,73,
65789be8a717e04d0f52761e,65778f98db0246a039ea628a,India,65789be5a717e04d0f52761c,M Prasidh Krishna,prasidh-krishna,Player,"[""bowler""]",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,100,0.00,8,151,82,93,
65789beda717e04d0f527622,65778f98db0246a039ea628a,India,65789beaa717e04d0f527620,KL Rahul,kl-rahul,Wicketkeeper,"[""wicketkeeper batter""]",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,732,0,0.00,152,18,114,108,8
65789bf4a717e04d0f527626,65778f98db0246a039ea628a,India,65789bf0a717e04d0f527624,Shubman Gill,shubman-gill,Player,"[""opening batter""]",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1697,0,0.00,144,1,100,94,
65789bf9a717e04d0f52762a,65778f98db0246a039ea628a,India,65789bf6a717e04d0f527628,SN Thakur,shardul-thakur,Player,"[""bowler""]",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,117,707,100.39,16,86,4,17,
65789bfea717e04d0f52762e,65778f98db0246a039ea628a,India,65789bfca717e04d0f52762c,SA Yadav,suryakumar-yadav,Player,"[""batter""]",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,365,0,0.00,56,49,135,129,
65789c04a717e04d0f527632,65778f98db0246a039ea628a,India,65789c01a717e04d0f527630,HH Pandya,hardik-pandya,Player,"[""allrounder""]",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,435,428,215.74,48,43,18,4,
65789c09a717e04d0f527636,65778f98db0246a039ea628a,India,65789c06a717e04d0f527634,AR Patel,axar-patel,Player,"[""bowling allrounder""]",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,240,154,93.81,48,65,69,22,
65789edd86b67847b5f37499,65778f98db0246a039ea628a,Afghanistan,65789eda86b67847b5f37497,Hashmatullah Shahidi,hashmatullah-shahidi,Captain,"[""top-order batter""]",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,338,0,0.00,32,54,137,131,
65789ee386b67847b5f3749d,65778f98db0246a039ea628a,Afghanistan,65789ee086b67847b5f3749b,Abdul Rahman,abdul-rahman,Player,"[""bowler""]",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,10,25,7.14,0,139,98,83,
6578abf406ae56fe0f16278a,65778f98db0246a039ea628a,Afghanistan,6578abf106ae56fe0f162788,Azmatullah Omarzai,azmatullah-omarzai,Player,"[""allrounder""]",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,122,54,37.43,0,83,86,50,
6578abf906ae56fe0f16278e,65778f98db0246a039ea628a,Afghanistan,6578abf706ae56fe0f16278c,Fazalhaq Farooqi,fazalhaq-farooqi,Player,"[""bowler""]",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,6,503,5.93,0,143,13,85,
6578abfe06ae56fe0f162792,65778f98db0246a039ea628a,Afghanistan,6578abfb06ae56fe0f162790,Ibrahim Zadran,ibrahim-zadran,Player,"[""opening batter""]",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,876,0,0.00,16,7,106,100,
6578ac0306ae56fe0f162796,65778f98db0246a039ea628a,Afghanistan,6578ac0006ae56fe0f162794,Ikram Alikhil,ikram-alikhil,Player,"[""wicketkeeper batter""]",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,5,0,0.00,0,145,158,152,20
6578ac0906ae56fe0f16279a,65778f98db0246a039ea628a,Afghanistan,6578ac0606ae56fe0f162798,Mohammad Nabi,mohammad-nabi,Player,"[""allrounder""]",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,280,300,144.83,48,63,43,11,
6578ac0f06ae56fe0f16279e,65778f98db0246a039ea628a,Afghanistan,6578ac0c06ae56fe0f16279c,Mujeeb Ur Rahman,mujeeb-ur-rahman,Player,"[""bowler""]",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,72,374,60.38,8,96,27,38,
6578ac1506ae56fe0f1627a2,65778f98db0246a039ea628a,Afghanistan,6578ac1206ae56fe0f1627a0,Najibullah Zadran,najibullah-zadran,Player,"[""middle-order batter""]",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,238,0,0.00,8,67,142,136,
6578acd3656740d7fe47bcbc,65778f98db0246a039ea628a,Afghanistan,6578ac1706ae56fe0f1627a4,Naveen-ul-Haq,naveen-ul-haq,Player,"[""bowler""]",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0.00,0,152,159,153,
6578acd8656740d7fe47bcc0,65778f98db0246a039ea628a,Afghanistan,6578acd6656740d7fe47bcbe,Noor Ahmad,noor-ahmad,Player,"[""bowler""]",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,50,4.55,8,146,93,87,
6578acde656740d7fe47bcc4,65778f98db0246a039ea628a,Afghanistan,6578acda656740d7fe47bcc2,Rahmanullah Gurbaz,rahmanullah-gurbaz,Wicketkeeper,"[""wicketkeeper batter""]",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,604,0,0.00,88,31,124,118,12
6578ace4656740d7fe47bcc8,65778f98db0246a039ea628a,Afghanistan,6578ace1656740d7fe47bcc6,Rahmat Shah,rahmat-shah,Player,"[""allrounder""]",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,343,25,23.30,32,52,96,66,
6578acea656740d7fe47bccc,65778f98db0246a039ea628a,Afghanistan,6578ace7656740d7fe47bcca,Rashid Khan,rashid-khan,Player,"[""bowling allrounder""]",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,103,366,80.38,32,87,29,26,
6578acf0656740d7fe47bcd0,65778f98db0246a039ea628a,Afghanistan,6578aced656740d7fe47bcce,Riaz Hassan,riaz-hassan,Player,"[""batter""]",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,39,0,0.00,24,110,151,145,
6578ad7643bd329cf8e18de7,65778f98db0246a039ea628a,Australia,6578ad7443bd329cf8e18de5,PJ Cummins,pat-cummins,Captain,"[""bowler""]",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,45,183,36.12,16,107,64,51,
6578ad7d43bd329cf8e18deb,65778f98db0246a039ea628a,Australia,6578ad7943bd329cf8e18de9,SA Abbott,sean-abbott,Player,"[""bowling allrounder""]",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,141,333,99.06,32,77,37,18,
6578ad8343bd329cf8e18def,65778f98db0246a039ea628a,Australia,6578ad8043bd329cf8e18ded,AT Carey,alex-carey,Player,"[""wicketkeeper batter""]",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,241,0,0.00,128,64,141,135,10
6578ad8943bd329cf8e18df3,65778f98db0246a039ea628a,Australia,6578ad8643bd329cf8e18df1,C Green,cameron-green,Player,"[""batting allrounder""]",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,122,125,61.74,24,84,75,34,
6578ad8e43bd329cf8e18df7,65778f98db0246a039ea628a,Australia,6578ad8b43bd329cf8e18df5,JR Hazlewood,josh-hazlewood,Player,"[""bowler""]",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,45,287,38.90,24,108,45,48,
6578ad9443bd329cf8e18dfb,65778f98db0246a039ea628a,Australia,6578ad9143bd329cf8e18df9,TM Head,travis-head,Player,"[""middle-order batter""]",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,593,50,46.11,8,32,88,45,
6578ad9943bd329cf8e18dff,65778f98db0246a039ea628a,Australia,6578ad9643bd329cf8e18dfd,JP Inglis,josh-inglis,Player,"[""wicketkeeper batter""]",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,142,0,0.00,16,76,145,139,16
6578ad9f43bd329cf8e18e03,65778f98db0246a039ea628a,Australia,6578ad9c43bd329cf8e18e01,M Labuschagne,marnus-labuschagne,Player,"[""batter""]",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,619,0,0.00,56,29,123,117,
6578ada543bd329cf8e18e07,65778f98db0246a039ea628a,Australia,6578ada243bd329cf8e18e05,MR Marsh,mitchell-marsh,Player,"[""allrounder""]",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,615,25,24.02,32,30,95,64,
6578adab43bd329cf8e18e0b,65778f98db0246a039ea628a,Australia,6578ada843bd329cf8e18e09,GJ Maxwell,glenn-maxwell,Player,"[""batting allrounder""]",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,14,108,12.39,16,131,77,77,
6578adb043bd329cf8e18e0f,65778f98db0246a039ea628a,Australia,6578adae43bd329cf8e18e0d,SPD Smith,steven-smith,Player,"[""middle-order batter""]",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,363,0,0.00,40,51,136,130,
6578adb643bd329cf8e18e13,65778f98db0246a039ea628a,Australia,6578adb443bd329cf8e18e11,MA Starc,mitchell-starc,Player,"[""bowler""]",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,8,370,7.83,8,140,28,82,
6578adbc43bd329cf8e18e17,65778f98db0246a039ea628a,Australia,6578adb943bd329cf8e18e15,MP Stoinis,marcus-stoinis,Player,"[""batting allrounder""]",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,149,208,86.81,24,75,60,24,
6578adc243bd329cf8e18e1b,65778f98db0246a039ea628a,Australia,6578adbf43bd329cf8e18e19,DA Warner,david-warner,Player,"[""opening batter""]",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,723,0,0.00,16,21,116,110,
6578adc843bd329cf8e18e1f,65778f98db0246a039ea628a,Australia,6578adc543bd329cf8e18e1d,A Zampa,adam-zampa,Player,"[""bowler""]",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,25,702,24.14,0,122,5,63,
6578adcd43bd329cf8e18e23,65778f98db0246a039ea628a,Australia,6578adcb43bd329cf8e18e21,AC Agar,ashton-agar,Player,"[""bowler""]",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,92,75,41.32,16,88,84,47,
6578add343bd329cf8e18e27,65778f98db0246a039ea628a,Bangladesh,6578add043bd329cf8e18e25,Najmul Hossain Shanto,najmul-hossain-shanto,Captain,"[""top-order batter""]",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,823,25,24.26,48,10,94,62,
6578add943bd329cf8e18e2b,65778f98db0246a039ea628a,Bangladesh,6578add643bd329cf8e18e29,Anamul Haque,anamul-haque,Player,"[""wicketkeeper batter""]",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,44,0,0.00,16,109,150,144,18
6578addd43bd329cf8e18e2f,65778f98db0246a039ea628a,Bangladesh,6578adda43bd329cf8e18e2d,Hasan Mahmud,hasan-mahmud,Player,"[""bowler""]",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,13,449,12.63,8,132,17,76,
6578ade343bd329cf8e18e33,65778f98db0246a039ea628a,Bangladesh,6578ade043bd329cf8e18e31,Litton Das,litton-das,Wicketkeeper,"[""wicketkeeper batter""]",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,452,0,0.00,132,41,131,125,9
6578ade943bd329cf8e18e37,65778f98db0246a039ea628a,Bangladesh,6578ade643bd329cf8e18e35,Mahedi Hasan,mahedi-hasan,Player,"[""allrounder""]",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,72,154,49.06,8,97,71,43,
6578adef43bd329cf8e18e3b,65778f98db0246a039ea628a,Bangladesh,6578adec43bd329cf8e18e39,Mahmudullah,mahmudullah,Player,"[""allrounder""]",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,282,25,22.96,24,62,97,67,
6578adf543bd329cf8e18e3f,65778f98db0246a039ea628a,Bangladesh,6578adf243bd329cf8e18e3d,Mehidy Hasan Miraz,mehidy-hasan-miraz,Player,"[""allrounder""]",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,492,420,226.58,64,39,20,2,
6578adfa43bd329cf8e18e43,65778f98db0246a039ea628a,Bangladesh,6578adf743bd329cf8e18e41,Mushfiqur Rahim,mushfiqur-rahim,Wicketkeeper,"[""wicketkeeper batter""]",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,727,0,0.00,200,19,115,109,3
6578adfe43bd329cf8e18e47,65778f98db0246a039ea628a,Bangladesh,6578adfb43bd329cf8e18e45,Mustafizur Rahman,mustafizur-rahman,Player,"[""bowler""]",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,11,453,10.74,16,134,16,78,
6578ae0543bd329cf8e18e4b,65778f98db0246a039ea628a,Bangladesh,6578ae0143bd329cf8e18e49,Nasum Ahmed,nasum-ahmed,Player,"[""bowler""]",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,138,191,80.12,16,79,63,29,
6578ae0a43bd329cf8e18e4f,65778f98db0246a039ea628a,Bangladesh,6578ae0743bd329cf8e18e4d,Shoriful Islam,shoriful-islam,Player,"[""bowler""]",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,34,424,31.48,0,115,19,56,
6578ae0d43bd329cf8e18e53,65778f98db0246a039ea628a,Bangladesh,6578ae0a43bd329cf8e18e51,Tanzid Hasan,tanzid-hasan,Player,"[""opening batter""]",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,31,0,0.00,8,116,152,146,
6578ae1043bd329cf8e18e57,65778f98db0246a039ea628a,Bangladesh,6578ae0d43bd329cf8e18e55,Tanzim Hasan Sakib,tanzim-hasan-sakib,Player,"[""bowler""]",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,17,54,12.93,0,130,87,75,
6578ae1643bd329cf8e18e5b,65778f98db0246a039ea628a,Bangladesh,6578ae1343bd329cf8e18e59,Taskin Ahmed,taskin-ahmed,Player,"[""bowler""]",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,65,615,58.79,16,98,10,39,
6578ae1843bd329cf8e18e5f,65778f98db0246a039ea628a,Bangladesh,6578ae1643bd329cf8e18e5d,Towhid Hridoy,towhid-hridoy,Player,"[""top-order batter""]",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,587,0,0.00,16,33,125,119,
6578ae1e43bd329cf8e18e63,65778f98db0246a039ea628a,Bangladesh,6578ae1b43bd329cf8e18e61,Shakib Al Hasan,shakib-al-hasan,Player,"[""allrounder""]",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,724,623,334.86,48,20,9,1,
6578ae2343bd329cf8e18e67,65778f98db0246a039ea628a,England,6578ae2043bd329cf8e18e65,JC Buttler,jos-buttler,Player,"[""wicketkeeper batter""]",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,723,0,0.00,196,22,117,111,5
6578ae2843bd329cf8e18e6b,65778f98db0246a039ea628a,England,6578ae2643bd329cf8e18e69,MM Ali,moeen-ali,Player,"[""batting allrounder""]",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,292,316,151.76,64,60,40,10,
6578ae2b43bd329cf8e18e6f,65778f98db0246a039ea628a,England,6578ae2843bd329cf8e18e6d,AAP Atkinson,gus-atkinson,Player,"[""bowler""]",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,25,1.85,0,148,99,89,
6578ae3143bd329cf8e18e73,65778f98db0246a039ea628a,England,6578ae2e43bd329cf8e18e71,JM Bairstow,jonny-bairstow,Player,"[""wicketkeeper batter""]",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,50,0,0.00,16,106,149,143,17
6578ae3643bd329cf8e18e77,65778f98db0246a039ea628a,England,6578ae3343bd329cf8e18e75,HC Brook,harry-brook,Player,"[""batter""]",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,166,0,0.00,8,72,144,138,
6578ae3b43bd329cf8e18e7b,65778f98db0246a039ea628a,England,6578ae3943bd329cf8e18e79,BA Carse,brydon-carse,Player,"[""bowling allrounder""]",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,53,50,25.73,8,102,90,61,
6578ae4143bd329cf8e18e7f,65778f98db0246a039ea628a,England,6578ae3f43bd329cf8e18e7d,SM Curran,sam-curran,Player,"[""allrounder""]",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,225,357,138.02,32,69,31,12,
6578ae4743bd329cf8e18e83,65778f98db0246a039ea628a,England,6578ae4543bd329cf8e18e81,LS Livingstone,liam-livingstone,Player,"[""batting allrounder""]",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,239,100,70.50,0,66,80,31,
6578ae4e43bd329cf8e18e87,65778f98db0246a039ea628a,England,6578ae4a43bd329cf8e18e85,DJ Malan,dawid-malan,Player,"[""top-order batter""]",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,877,0,0.00,16,6,105,99,
6578ae5443bd329cf8e18e8b,65778f98db0246a039ea628a,England,6578ae5143bd329cf8e18e89,AU Rashid,adil-rashid,Player,"[""bowler""]",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,81,458,68.83,8,93,15,33,
6578ae5a43bd329cf8e18e8f,65778f98db0246a039ea628a,England,6578ae5743bd329cf8e18e8d,JE Root,joe-root,Player,"[""top-order batter""]",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,121,0,0.00,16,85,147,141,
6578ae6043bd329cf8e18e93,65778f98db0246a039ea628a,England,6578ae5d43bd329cf8e18e91,BA Stokes,ben-stokes,Player,"[""allrounder""]",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,285,0,0.00,0,61,140,134,
6578ae6643bd329cf8e18e97,65778f98db0246a039ea628a,England,6578ae6343bd329cf8e18e95,DJ Willey,david-willey,Player,"[""bowling allrounder""]",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,125,229,80.86,16,82,57,25,
6578ae6c43bd329cf8e18e9b,65778f98db0246a039ea628a,England,6578ae6943bd329cf8e18e99,CR Woakes,chris-woakes,Player,"[""allrounder""]",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,86,208,60.84,8,91,61,35,
6578ae7143bd329cf8e18e9f,65778f98db0246a039ea628a,England,6578ae6f43bd329cf8e18e9d,MA Wood,mark-wood,Player,"[""bowler""]",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,13,50,10.32,8,133,92,81,
6578ae7743bd329cf8e18ea3,65778f98db0246a039ea628a,England,6578ae7443bd329cf8e18ea1,JJ Roy,jason-roy,Player,"[""opening batter""]",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,373,0,0.00,40,48,134,128,
6578ae7d43bd329cf8e18ea7,65778f98db0246a039ea628a,England,6578ae7a43bd329cf8e18ea5,RJW Topley,reece-topley,Player,"[""bowler""]",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,129,0.99,24,149,72,90,
